id	filename	md5	size	state
0d521c56-138d-428d-a9ab-aa61789609a6	0d521c56-138d-428d-a9ab-aa61789609a6/TCGA-CV-A45P-01A-21-A45L-20_RPPA_data.tsv	9dc6eaa00a7e726f1706a4aaf008f825	21933	validated
1042aad1-1f4b-48c6-9716-3e7610206fe9	1042aad1-1f4b-48c6-9716-3e7610206fe9/TCGA-DQ-7592-01A-13-2074-20_RPPA_data.tsv	6e14de90cca954325fd49a45bae46c9a	21973	validated
10b3318b-1b2c-43b6-9d4b-a7ef757e5f2c	10b3318b-1b2c-43b6-9d4b-a7ef757e5f2c/TCGA-CV-A460-01A-11-A45L-20_RPPA_data.tsv	a9dc976f04a6840fba210b90628a6862	22105	validated
115798c9-2c24-4003-93a2-c3533379cb01	115798c9-2c24-4003-93a2-c3533379cb01/TCGA-CV-7438-01A-23-2074-20_RPPA_data.tsv	a64934957517e6c917813fbf97a99548	22104	validated
13c9de57-2ed4-49fa-b314-936e48f24953	13c9de57-2ed4-49fa-b314-936e48f24953/TCGA-H7-A6C5-01A-21-A45M-20_RPPA_data.tsv	2e6247a64cde3742539db569dde6eda2	22093	validated
14ce7bde-21ce-4165-b7ab-b950faccfee7	14ce7bde-21ce-4165-b7ab-b950faccfee7/TCGA-UF-A719-01A-21-A45M-20_RPPA_data.tsv	535063cdb0489f62d3008a15a0f9bbfa	22065	validated
1513e598-b33f-4ceb-adf7-d19560f2c110	1513e598-b33f-4ceb-adf7-d19560f2c110/TCGA-DQ-7591-01A-13-2074-20_RPPA_data.tsv	07209df8f4a61903456932e00d413d24	22145	validated
15db1a71-2e76-471c-801c-a113a25a9dae	15db1a71-2e76-471c-801c-a113a25a9dae/TCGA-BA-A6DF-01A-21-A45L-20_RPPA_data.tsv	5c17dc01c749bee001c94ad12c5e539e	22080	validated
1661ea0c-1179-4150-a5e3-fcb7f26d5dd1	1661ea0c-1179-4150-a5e3-fcb7f26d5dd1/TCGA-CN-4728-01A-21-2072-20_RPPA_data.tsv	fcdaa53e76d3db05eb0cdf14784b86af	22095	validated
166ff18e-4bf1-4b34-aae3-b26af927c98a	166ff18e-4bf1-4b34-aae3-b26af927c98a/TCGA-CV-6935-01A-13-2073-20_RPPA_data.tsv	3788d1a72529dae3a471b4ab6a9108ef	10654	validated
18670a56-6a40-48e9-b212-9e617df19ca9	18670a56-6a40-48e9-b212-9e617df19ca9/TCGA-F7-A50J-01A-31-A45L-20_RPPA_data.tsv	5f3a2e398483514e1d8a462342ae8145	22084	validated
192cf600-64f5-466d-91df-7eef20ecc99c	192cf600-64f5-466d-91df-7eef20ecc99c/TCGA-CV-7097-01A-13-2073-20_RPPA_data.tsv	da58b56a4d839e2f78600371374de2b9	22167	validated
194b1282-4a66-4302-abdc-ba78c531daca	194b1282-4a66-4302-abdc-ba78c531daca/TCGA-CV-7254-01A-13-2074-20_RPPA_data.tsv	e488f38450b604ce4d8c6c24364e8396	21994	validated
1a02d466-9329-43c6-8cb3-2ed6e49fec23	1a02d466-9329-43c6-8cb3-2ed6e49fec23/TCGA-CV-6961-01A-23-2073-20_RPPA_data.tsv	6eceb4e430015d99ed220c631b3132fa	22162	validated
1b1c12e0-0256-4882-8fff-eadbc7bc3d92	1b1c12e0-0256-4882-8fff-eadbc7bc3d92/TCGA-CN-A498-01A-21-A45L-20_RPPA_data.tsv	8bd0cbf20ad33f856e72ab6b6f0da902	22073	validated
1d3a5db8-c7c0-41e1-8270-fdceadb18cc3	1d3a5db8-c7c0-41e1-8270-fdceadb18cc3/TCGA-CV-5973-01A-13-2072-20_RPPA_data.tsv	c6e54382941fd03736919a4cbfc94d6e	22141	validated
1e62a984-db52-46e3-8c63-1f1180476add	1e62a984-db52-46e3-8c63-1f1180476add/TCGA-UF-A7JS-01A-21-A45M-20_RPPA_data.tsv	a5fae7223c55141a320b0e0622cb0b74	22082	validated
1f4bb22c-b78e-40b7-91c9-d1ea66540037	1f4bb22c-b78e-40b7-91c9-d1ea66540037/TCGA-BA-6871-01A-13-2073-20_RPPA_data.tsv	929dd7e42c6aaa92973ccbbb449ef187	22166	validated
215f84b9-8836-4f27-86de-f7e21b1c9eee	215f84b9-8836-4f27-86de-f7e21b1c9eee/TCGA-IQ-A6SH-01A-21-A45M-20_RPPA_data.tsv	603af84ec1fb3621c7fb7ab0061f1287	22052	validated
231de93f-405c-429c-b813-f0b1bcb2e160	231de93f-405c-429c-b813-f0b1bcb2e160/TCGA-CV-5978-01A-13-2072-20_RPPA_data.tsv	54e016a683caf5233ab5f2452c7761d5	22177	validated
