id	filename	md5	size	state
0325ebaa-e95b-46ec-b034-8c1d5dd158e7	TCGA-66-2782-01A-21-2193-20_RPPA_data.tsv	801fde9770cae284e28c24d2b5336342	24004	released
db48c945-c77c-44fb-93b4-9c2cfd8e137b	TCGA-56-7730-01A-13-2195-20_RPPA_data.tsv	2685d7cda93253d8e24daaafe34ead85	24104	released
c42382ee-2b1e-4688-878c-551ca3596244	TCGA-63-A5MV-01A-11-A45D-20_RPPA_data.tsv	7ec2eb8daea8509cc7f3d772ee0e5ed1	23944	released
a536e23f-3a52-42eb-97c7-0a65bfb93d87	TCGA-33-A5GW-01A-21-A45D-20_RPPA_data.tsv	9ded091895ba9ba0e81697729f689a13	23930	released
ed169e37-69e6-4175-bd75-5c91fbbd618c	TCGA-52-7810-01A-13-2195-20_RPPA_data.tsv	ccae40915a2656fe6cbd5cfdc8b428ca	24051	released
db014c16-91c4-491a-92ed-827e6de38b74	TCGA-85-7698-01A-13-2195-20_RPPA_data.tsv	c25169b8cadbdad31777f1fad850387d	24087	released
cdd7dd8b-4d44-41eb-a8a5-f1a4abd4c03e	TCGA-77-A5GH-01A-21-A45E-20_RPPA_data.tsv	1ed5a0b28d36030ee55b0ed8cd142003	24021	released
6c5acc13-fc50-4b3b-afaa-a6f3c5ee5242	TCGA-85-8350-01A-21-A45D-20_RPPA_data.tsv	2c02f0e1b9cc31c94434a75eae80e33d	23987	released
0ddf3e57-63fe-4da1-876d-f1ab41e434e1	TCGA-43-7656-01A-13-2195-20_RPPA_data.tsv	285d048e803601a9fa66c6ba780cae0c	24081	released
0d559533-e6e4-40a6-be71-be68ff56226c	TCGA-66-2778-01A-11-2193-20_RPPA_data.tsv	1f8e8e9c675118ef166ac77a9d6cb78f	23956	released
32eec0d2-bb75-41a6-9f44-811aba5fb3de	TCGA-43-6771-01A-13-2195-20_RPPA_data.tsv	068e9450eedd403973ba7398be76c816	24074	released
f200d9ff-dc17-49f6-903a-426e37620fd7	TCGA-98-7454-01A-13-2195-20_RPPA_data.tsv	8c89716baba8dca0d0238230c2da6e44	24074	released
